0.884268343448639	"rs17505102"	"TP63"	"acute lymphoblastic leukemia"
0.884158372879028	"rs2300519"	"TSHR"	"Graves disease"
0.883967816829681	"rs8083786"	"PTPN2"	"rheumatoid arthritis"
0.883548557758331	"rs780150528"	"CSMD3"	"appendicitis"
0.883538782596588	"rs1790588"	"CD226"	"autoimmune disease"
0.883428156375885	"rs8083786"	"PTPN2"	"rheumatoid arthritis"
0.88310319185257	"rs1555926"	"ZNF217"	"allergic rhinitis"
0.882875025272369	"rs2469434"	"CD226"	"multiple sclerosis"
0.882761299610138	"rs113246959"	"SLCO4C1"	"atopic eczema"
0.882761299610138	"rs113246959"	"SLCO4C1"	"allergic rhinitis"
0.882012665271759	"rs2469434"	"CD226"	"rheumatoid arthritis"
0.881387293338776	"rs441641"	"MFHAS1"	"ulcerative colitis"
0.880938827991486	"rs567892676"	"LRRC7"	"autoimmune disease"
0.880885362625122	"rs35198068"	"TCF7L2"	"psoriasis"
0.880885362625122	"rs35198068"	"TCF7L2"	"psoriasis"
0.880823493003845	"rs34872471"	"TCF7L2"	"type 1 diabetes mellitus"
0.880701720714569	"rs12625547"	"NFATC2"	"lymphatic system disease"
0.880219399929047	"rs1234313"	"TNFSF4"	"rheumatoid arthritis"
0.880037605762482	"rs28624578"	"KLF13"	"psoriasis"
0.879932880401611	"rs76418789"	"IL23R"	"ulcerative colitis"
0.879932880401611	"rs76418789"	"IL23R"	"Crohn's disease"
0.879536628723145	"rs1886248"	"RNF144B"	"calcific tendinitis"
0.879385590553284	"rs12625547"	"NFATC2"	"lymphatic system disease"
0.87923789024353	"rs3850378"	"GALC"	"inflammatory bowel disease"
0.879086315631866	"rs3810936"	"TNFSF15"	"Crohn's disease"
0.879004061222076	"rs2469434"	"CD226"	"rheumatoid arthritis"
0.878855109214783	"rs2328546"	"CDKAL1"	"inflammatory bowel disease"
0.878767848014832	"rs7903146"	"TCF7L2"	"type 1 diabetes mellitus"
0.87843120098114	"rs2904364"	"ZNF217"	"allergic disease"
0.878408968448639	"rs998731"	"TPD52"	"rheumatoid arthritis"
0.878408968448639	"rs998731"	"TPD52"	"rheumatoid arthritis"
0.878281772136688	"rs7903146"	"TCF7L2"	"type 1 diabetes mellitus"
0.878220736980438	"rs2328530"	"CDKAL1"	"ulcerative colitis"
0.878220736980438	"rs2328530"	"CDKAL1"	"psoriasis"
0.878220736980438	"rs2328530"	"CDKAL1"	"ankylosing spondylitis"
0.878220736980438	"rs2328530"	"CDKAL1"	"Crohn's disease"
0.877655982971191	"rs35198068"	"TCF7L2"	"type 1 diabetes mellitus"
0.877644777297974	"rs2278600"	"ZNF366"	"rheumatoid arthritis"
0.877456605434418	"rs4369774"	"TNFRSF11A"	"seasonal allergic rhinitis"
0.877060532569885	"rs1335532"	"CD58"	"multiple sclerosis"
0.876838982105255	"rs8086340"	"TNFRSF11A"	"atopic eczema"
0.876780986785889	"rs3024664"	"IL4R"	"allergic disease"
0.876745760440826	"rs4263037"	"TNFRSF11A"	"Myasthenia gravis"
0.876727819442749	"rs2816958"	"NR5A2"	"ulcerative colitis"
0.876727819442749	"rs2816958"	"NR5A2"	"psoriasis"
0.876727819442749	"rs2816958"	"NR5A2"	"ankylosing spondylitis"
0.876727819442749	"rs2816958"	"NR5A2"	"Crohn's disease"
0.876647472381592	"rs58107865"	"LEF1"	"rheumatoid arthritis"
0.876345813274384	"rs8086340"	"TNFRSF11A"	"allergic rhinitis"
0.876345813274384	"rs8086340"	"TNFRSF11A"	"allergic rhinitis"
0.876120746135712	"rs4574025"	"TNFRSF11A"	"allergic disease"
0.876120746135712	"rs4574025"	"TNFRSF11A"	"allergic disease"
0.875921547412872	"rs3813308"	"TNFAIP8"	"allergic rhinitis"
0.875919282436371	"rs1032129"	"TNFRSF11B"	"autoimmune disease"
0.875480651855469	"rs12897126"	"TSHR"	"Hashimoto's thyroiditis"
0.875383615493774	"rs4712520"	"CDKAL1"	"ulcerative colitis"
0.875340342521667	"rs6819594"	"CXCL13"	"lymphatic system disease"
0.875297963619232	"rs77523242"	"ANK3"	"type 1 diabetes mellitus"
0.875167667865753	"rs491490"	"PTGIS"	"ulcerative colitis"
0.875141203403473	"rs3813308"	"TNFAIP8"	"allergic rhinitis"
0.874784171581268	"rs8083786"	"PTPN2"	"rheumatoid arthritis"
0.87470144033432	"rs4712528"	"CDKAL1"	"inflammatory bowel disease"
0.874565660953522	"rs2766680"	"ZNF217"	"seasonal allergic rhinitis"
0.874513208866119	"rs72727394"	"RASGRP1"	"type 1 diabetes mellitus"
0.874379694461823	"rs4712528"	"CDKAL1"	"psoriasis vulgaris"
0.87429666519165	"rs6478106"	"TNFSF15"	"Crohn's disease"
0.87411242723465	"rs28414437"	"TSHR"	"Thyrotoxicosis"
0.873880684375763	"rs395157"	"OSMR"	"ulcerative colitis"
0.873880684375763	"rs395157"	"OSMR"	"psoriasis"
0.873880684375763	"rs395157"	"OSMR"	"ankylosing spondylitis"
0.873880684375763	"rs395157"	"OSMR"	"Crohn's disease"
0.873750627040863	"rs8032939"	"RASGRP1"	"rheumatoid arthritis"
0.873304069042206	"rs706779"	"IL2RA"	"type 1 diabetes mellitus"
0.87329363822937	"rs8032939"	"RASGRP1"	"rheumatoid arthritis"
0.87329363822937	"rs8032939"	"RASGRP1"	"rheumatoid arthritis"
0.87329363822937	"rs8032939"	"RASGRP1"	"rheumatoid arthritis"
0.873252630233765	"rs2766680"	"ZNF217"	"seasonal allergic rhinitis"
0.873252630233765	"rs2766680"	"ZNF217"	"allergic rhinitis"
0.873241901397705	"rs727088"	"CD226"	"inflammatory bowel disease"
0.872708022594452	"rs706779"	"IL2RA"	"Vitiligo"
0.872208833694458	"rs32658"	"TNFAIP8"	"multiple sclerosis"
0.871978282928467	"rs561079"	"FLI1"	"Vitiligo"
0.871974945068359	"rs3003202"	"KLHL1"	"peritonsillar abscess"
0.871891915798187	"rs983363"	"KCTD8"	"atopic eczema"
0.871590435504913	"rs8032939"	"RASGRP1"	"rheumatoid arthritis"
0.871547937393188	"rs10010325"	"TET2"	"ulcerative colitis"
0.871540069580078	"rs12390237"	"PRKX"	"Hashimoto's thyroiditis"
0.871533274650574	"rs4712528"	"CDKAL1"	"Crohn's disease"
0.871427953243256	"rs627866"	"NXPE1"	"ulcerative colitis"
0.871322512626648	"rs7748720"	"CDKAL1"	"psoriasis"
0.871267259120941	"rs949681"	"TET2"	"ulcerative colitis"
0.871266603469849	"rs2847297"	"PTPN2"	"rheumatoid arthritis"
0.871261358261108	"rs10756796"	"BNC2"	"seasonal allergic rhinitis"
0.871158838272095	"rs7756992"	"CDKAL1"	"psoriasis"
0.87113493680954	"rs8032939"	"RASGRP1"	"rheumatoid arthritis"
0.87113493680954	"rs7170151"	"RASGRP1"	"systemic lupus erythematosus"
0.870816349983215	"rs11915402"	"CFAP20DC"	"rheumatoid arthritis"
0.870804905891418	"rs539514"	"LMO7"	"type 1 diabetes mellitus"
0.870430827140808	"rs1143687"	"PLCG2"	"inflammatory bowel disease"
0.870336532592773	"rs5743292"	"NOD2"	"Crohn's disease"
0.870289027690887	"rs8032939"	"RASGRP1"	"rheumatoid arthritis"
0.870140135288239	"rs77150043"	"ADCY7"	"ulcerative colitis"
0.870140135288239	"rs77150043"	"ADCY7"	"type 1 diabetes mellitus"
0.870140135288239	"rs77150043"	"ADCY7"	"systemic lupus erythematosus"
0.870140135288239	"rs77150043"	"ADCY7"	"psoriasis"
0.870140135288239	"rs77150043"	"ADCY7"	"juvenile idiopathic arthritis"
0.870140135288239	"rs77150043"	"ADCY7"	"celiac disease"
0.870140135288239	"rs77150043"	"ADCY7"	"autoimmune thyroid disease"
0.870140135288239	"rs77150043"	"ADCY7"	"autoimmune disease"
0.870140135288239	"rs77150043"	"ADCY7"	"ankylosing spondylitis"
0.870140135288239	"rs77150043"	"ADCY7"	"Crohn's disease"
0.870140135288239	"rs77150043"	"ADCY7"	"Common variable immunodeficiency"
0.870069682598114	"rs7300146"	"GLT1D1"	"systemic lupus erythematosus"
0.870025396347046	"rs7754251"	"BACH2"	"Hashimoto's thyroiditis"
0.870019674301147	"rs74630264"	"IL4R"	"allergic asthma"
0.869921624660492	"rs540696256"	"PHF21B"	"Graves disease"
0.869728863239288	"rs10063294"	"IL7R"	"multiple sclerosis"
0.869649946689606	"rs16903574"	"OTULINL"	"atopic eczema"
0.869649946689606	"rs16903574"	"OTULINL"	"atopic eczema"
0.869536936283112	"rs605093"	"FLI1"	"type 1 diabetes mellitus"
0.868709743022919	"rs1444766"	"KALRN"	"systemic lupus erythematosus"
0.868709743022919	"rs1444766"	"KALRN"	"systemic lupus erythematosus"
0.868709743022919	"rs1444766"	"KALRN"	"marginal zone B-cell lymphoma"
0.868709743022919	"rs1444766"	"KALRN"	"diffuse large B-cell lymphoma"
0.868646144866943	"rs114378220"	"CAMK4"	"type 1 diabetes mellitus"
0.868371903896332	"rs7108992"	"ETS1"	"psoriasis"
0.868242740631104	"rs11073337"	"RASGRP1"	"autoimmune disease"
0.868218660354614	"rs7173565"	"RASGRP1"	"autoimmune thyroid disease"
0.868100523948669	"rs4246905"	"TNFSF15"	"ulcerative colitis"
0.868100523948669	"rs4246905"	"TNFSF15"	"type 1 diabetes mellitus"
0.868100523948669	"rs4246905"	"TNFSF15"	"systemic lupus erythematosus"
0.868100523948669	"rs4246905"	"TNFSF15"	"psoriasis"
0.868100523948669	"rs4246905"	"TNFSF15"	"juvenile idiopathic arthritis"
0.868100523948669	"rs4246905"	"TNFSF15"	"celiac disease"
0.868100523948669	"rs4246905"	"TNFSF15"	"autoimmune thyroid disease"
0.868100523948669	"rs4246905"	"TNFSF15"	"autoimmune disease"
0.868100523948669	"rs4246905"	"TNFSF15"	"ankylosing spondylitis"
0.868100523948669	"rs4246905"	"TNFSF15"	"Crohn's disease"
0.868100523948669	"rs4246905"	"TNFSF15"	"Common variable immunodeficiency"
0.868095636367798	"rs114378220"	"CAMK4"	"autoimmune thyroid disease"
0.867929518222809	"rs1993945"	"PDE8B"	"Hashimoto's thyroiditis"
0.86777800321579	"rs74630264"	"IL4R"	"allergic asthma"
0.867731988430023	"rs6590334"	"ETS1"	"psoriasis"
0.867731988430023	"rs6590334"	"ETS1"	"psoriasis"
0.867480278015137	"rs10200680"	"KCNE4"	"systemic lupus erythematosus"
0.867480278015137	"rs10200680"	"KCNE4"	"systemic lupus erythematosus"
0.867442488670349	"rs4246905"	"TNFSF15"	"ulcerative colitis"
0.86736261844635	"rs35318931"	"SRPX"	"lymphatic system disease"
0.867098927497864	"rs3787184"	"NFATC2"	"allergic rhinitis"
0.866988122463226	"rs10775412"	"KSR1"	"ulcerative colitis"
0.866988122463226	"rs10775412"	"KSR1"	"psoriasis"
0.866988122463226	"rs10775412"	"KSR1"	"ankylosing spondylitis"
0.866988122463226	"rs10775412"	"KSR1"	"Crohn's disease"
0.866927862167358	"rs114322847"	"TG"	"inflammatory bowel disease"
0.866840839385986	"rs72790317"	"NOD2"	"inflammatory bowel disease"
0.866442441940308	"rs11648503"	"ZFP90"	"psoriasis"
0.866195142269135	"rs12200541"	"PKHD1"	"ulcerative colitis"
0.866194784641266	"rs78829801"	"UBE2E3"	"psoriasis"
0.866112768650055	"rs4812772"	"TOX2"	"multiple sclerosis"
0.866079449653625	"rs35318931"	"SRPX"	"lymphatic system disease"
0.866003155708313	"rs76904798"	"LRRK2"	"ulcerative colitis"
0.865855872631073	"rs35320232"	"PTPRC"	"Crohn's disease"
0.86584484577179	"rs13385731"	"RASGRP3"	"systemic lupus erythematosus"
0.86584484577179	"rs13385731"	"RASGRP3"	"systemic lupus erythematosus"
0.865836918354034	"rs1838488"	"TMC1"	"psoriasis"
0.865732967853546	"rs11154801"	"AHI1"	"multiple sclerosis"
0.865560948848724	"rs2190097"	"GSAP"	"allergic rhinitis"
0.865560948848724	"rs2190097"	"GSAP"	"allergic rhinitis"
0.865184545516968	"rs7754251"	"BACH2"	"Hashimoto's thyroiditis"
0.865116059780121	"rs16843742"	"PTPRC"	"Vitiligo"
0.86463075876236	"rs3778076"	"SPDEF"	"chronic lymphocytic leukemia"
0.864313364028931	"rs7566808"	"STAT4"	"systemic lupus erythematosus"
0.864261329174042	"rs7404095"	"PRKCB"	"inflammatory bowel disease"
0.864109218120575	"rs11154801"	"AHI1"	"multiple sclerosis"
0.86385703086853	"rs7090504"	"IL2RA"	"Hashimoto's thyroiditis"
0.863779187202454	"rs28414437"	"TSHR"	"Graves disease"
0.863600194454193	"rs17006292"	"TFCP2L1"	"Behcet's syndrome"
0.863596796989441	"rs17484292"	"NMNAT2"	"systemic lupus erythematosus"
0.863578677177429	"rs11564177"	"LRRK2"	"psoriasis"
0.86344301700592	"rs391525"	"IRF8"	"chronic lymphocytic leukemia"
0.863403916358948	"rs7404095"	"PRKCB"	"ulcerative colitis"
0.862860023975372	"rs6737520"	"GREB1"	"ulcerative colitis"
0.862677752971649	"rs78325861"	"PRF1"	"type 1 diabetes mellitus"
0.862663924694061	"rs7005834"	"CCN4"	"autoimmune disease"
0.862622082233429	"rs706778"	"IL2RA"	"rheumatoid arthritis"
0.862622082233429	"rs706778"	"IL2RA"	"rheumatoid arthritis"
0.862622082233429	"rs706778"	"IL2RA"	"rheumatoid arthritis"
0.862495839595795	"rs10174238"	"STAT4"	"limited scleroderma"
0.862454533576965	"rs8043085"	"RASGRP1"	"rheumatoid arthritis"
0.86242538690567	"rs1495965"	"C1orf141"	"ulcerative colitis"
0.862238943576813	"rs13250295"	"CCN4"	"autoimmune thyroid disease"
0.862234354019165	"rs7582694"	"STAT4"	"systemic lupus erythematosus"
0.862182021141052	"rs78325861"	"PRF1"	"type 1 diabetes mellitus"
0.862154066562653	"rs2390536"	"SP4"	"acute lymphoblastic leukemia"
0.862093329429626	"rs16953946"	"CDYL2"	"inflammatory bowel disease"
0.862058460712433	"rs10174238"	"STAT4"	"systemic scleroderma"
0.862058460712433	"rs10174238"	"STAT4"	"systemic lupus erythematosus"
0.862058460712433	"rs10174238"	"STAT4"	"rheumatoid arthritis"
0.862058460712433	"rs10174238"	"STAT4"	"myositis"
0.861936748027802	"rs10174238"	"STAT4"	"systemic scleroderma"
0.861857771873474	"rs916028973"	"LGI2"	"appendicitis"
0.861795246601105	"rs11675342"	"TPO"	"autoimmune thyroid disease"
0.861766397953033	"rs10245867"	"JAZF1"	"type 1 diabetes mellitus"
0.861764430999756	"rs17142799"	"ITGB8"	"allergic rhinitis"
0.86167323589325	"rs2945412"	"KSR1"	"Crohn's disease"
0.861668944358826	"rs2836438"	"ERG"	"multiple sclerosis"
0.861624658107758	"rs10174238"	"STAT4"	"anti-centromere-antibody-positive systemic scleroderma"
0.861600399017334	"rs16948926"	"ZBTB7C"	"ulcerative colitis"
0.861598193645477	"rs2160215"	"TSHR"	"Thyrotoxicosis"
0.861495316028595	"rs7582694"	"STAT4"	"type 1 diabetes mellitus"
0.861487627029419	"rs1993945"	"PDE8B"	"Hashimoto's thyroiditis"
0.861400723457336	"rs706778"	"IL2RA"	"rheumatoid arthritis"
0.861329019069672	"rs4566101"	"SHC4"	"type 1 diabetes mellitus"
0.861217677593231	"rs4849135"	"ACOXL"	"type 1 diabetes mellitus"
0.861126780509949	"rs7582694"	"STAT4"	"systemic lupus erythematosus"
0.861126780509949	"rs7574865"	"STAT4"	"systemic scleroderma"
0.861126780509949	"rs7574865"	"STAT4"	"systemic lupus erythematosus"
0.861126780509949	"rs7574865"	"STAT4"	"systemic lupus erythematosus"
0.861126780509949	"rs7574865"	"STAT4"	"systemic lupus erythematosus"
0.861126780509949	"rs7568275"	"STAT4"	"autoimmune thyroid disease"
0.861126780509949	"rs7568275"	"STAT4"	"autoimmune disease"
0.861126780509949	"rs11889341"	"STAT4"	"systemic lupus erythematosus"
0.861126780509949	"rs11889341"	"STAT4"	"systemic lupus erythematosus"
0.861126780509949	"rs11889341"	"STAT4"	"rheumatoid arthritis"
0.861126780509949	"rs11889341"	"STAT4"	"rheumatoid arthritis"
0.861126780509949	"rs11889341"	"STAT4"	"rheumatoid arthritis"
0.861126780509949	"rs11889341"	"STAT4"	"rheumatoid arthritis"
0.861126780509949	"rs11889341"	"STAT4"	"juvenile idiopathic arthritis"
0.861013293266296	"rs13401064"	"STAT4"	"celiac disease"
0.860873758792877	"rs1993945"	"PDE8B"	"Hashimoto's thyroiditis"
0.860760986804962	"rs8043085"	"RASGRP1"	"rheumatoid arthritis"
0.860546827316284	"rs4128561"	"ETS1"	"celiac disease"
0.860507309436798	"rs10036575"	"PTGER4"	"Crohn's disease"
0.860472142696381	"rs1987430"	"NFATC2"	"allergic disease"
0.860402882099152	"rs2050392"	"MAP3K8"	"inflammatory bowel disease"
0.860328733921051	"rs10857635"	"WDFY4"	"systemic lupus erythematosus"
0.860207259654999	"rs706778"	"IL2RA"	"autoimmune disease"
0.860129773616791	"rs77840275"	"ELMO1"	"psoriasis"
0.860081255435944	"rs11675342"	"TPO"	"Hashimoto's thyroiditis"
0.859824001789093	"rs34348034"	"BASP1"	"inflammatory bowel disease"
0.859665036201477	"rs143532814"	"MYO1B"	"rheumatoid arthritis"
0.859647572040558	"rs11221335"	"ETS1"	"celiac disease"
0.859632730484009	"rs12617656"	"DPP4"	"rheumatoid arthritis"
0.859613060951233	"rs7404095"	"PRKCB"	"inflammatory bowel disease"
0.859599471092224	"rs2681417"	"CD86"	"autoimmune thyroid disease"
0.859587430953979	"rs66504140"	"CD226"	"ulcerative colitis"
0.859587430953979	"rs66504140"	"CD226"	"psoriasis"
0.859587430953979	"rs66504140"	"CD226"	"ankylosing spondylitis"
0.859587430953979	"rs66504140"	"CD226"	"Crohn's disease"
0.85937774181366	"rs16858573"	"ARHGAP15"	"allergic rhinitis"
0.859341204166412	"rs8043085"	"RASGRP1"	"autoimmune disease"
0.859269142150879	"rs61878692"	"PRR5L"	"atopic eczema"
0.85908567905426	"rs483905"	"MAML2"	"ulcerative colitis"
0.85902988910675	"rs76904798"	"LRRK2"	"inflammatory bowel disease"
0.85897296667099	"rs17142799"	"ITGB8"	"allergic rhinitis"
0.858905255794525	"rs2190097"	"GSAP"	"seasonal allergic rhinitis"
0.858800709247589	"rs11785995"	"CYRIB"	"rheumatoid arthritis"
0.858689904212952	"rs4245080"	"ETS1"	"atopic eczema"
0.858620464801788	"rs2641348"	"ADAM30"	"Crohn's disease"
0.858467221260071	"rs16858573"	"ARHGAP15"	"allergic rhinitis"
0.858363509178162	"rs2542162"	"PTPN2"	"inflammatory bowel disease"
0.858182430267334	"rs13401811"	"ACOXL"	"chronic lymphocytic leukemia"
0.858034789562225	"rs293526"	"UBE3D"	"Crohn's disease"
0.85796844959259	"rs6977955"	"JAZF1"	"allergic disease"
0.857915163040161	"rs10893884"	"ETS1"	"psoriasis"
0.857659697532654	"rs10795791"	"IL2RA"	"rheumatoid arthritis"
0.857441127300262	"rs9648346"	"JAZF1"	"allergic rhinitis"
0.857441127300262	"rs9648346"	"JAZF1"	"allergic rhinitis"
0.857354462146759	"rs4785333"	"ZNF423"	"ulcerative colitis"
0.857352674007416	"rs4262739"	"ETS1"	"multiple sclerosis"
0.857117772102356	"rs4795067"	"NOS2"	"psoriasis"
0.856948614120483	"rs4722758"	"JAZF1"	"allergic rhinitis"
0.85692834854126	"rs4795067"	"NOS2"	"psoriasis"
0.856721103191376	"rs61774731"	"RUNX3"	"psoriasis"
0.856627762317657	"rs2066844"	"NOD2"	"Crohn's disease"
0.856512248516083	"rs2066845"	"NOD2"	"Crohn's disease"
0.856407046318054	"rs3774937"	"NFKB1"	"ulcerative colitis"
0.856389224529266	"rs9482770"	"RSPO3"	"Crohn's disease"
0.856285810470581	"rs6908425"	"CDKAL1"	"Crohn's disease"
0.856249272823334	"rs6908425"	"CDKAL1"	"Crohn's disease"
0.856136977672577	"rs10798069"	"PLA2G4A"	"Crohn's disease"
0.856095910072327	"rs146528649"	"NKD1"	"Crohn's disease"
0.855817079544067	"rs11845506"	"GALC"	"systemic lupus erythematosus"
0.855650901794434	"rs74237645"	"PTPN11"	"psoriasis"
0.85557895898819	"rs12101261"	"TSHR"	"Graves disease"
0.855357646942139	"rs607703"	"FLI1"	"type 1 diabetes mellitus"
0.855308890342712	"rs10048743"	"IKZF2"	"systemic lupus erythematosus"
0.855308890342712	"rs10048743"	"IKZF2"	"systemic lupus erythematosus"
0.855087518692017	"rs67250450"	"JAZF1"	"rheumatoid arthritis"
0.854962825775146	"rs2726479"	"TET2"	"multiple sclerosis"
0.854472637176514	"rs13407913"	"ADCY3"	"Crohn's disease"
0.854372441768646	"rs1330303"	"BNC2"	"allergic rhinitis"
0.854349911212921	"rs2811710"	"CDKN2A"	"multiple myeloma"
0.85434365272522	"rs67250450"	"JAZF1"	"rheumatoid arthritis"
0.854215323925018	"rs7193541"	"RFWD3"	"multiple myeloma"
0.8541579246521	"rs1858037"	"SPRED2"	"rheumatoid arthritis"
0.853908538818359	"rs34562254"	"TNFRSF13B"	"multiple myeloma"
0.85387909412384	"rs6908425"	"CDKAL1"	"Crohn's disease"
0.85376238822937	"rs1389663"	"ZNF385D"	"acute graft vs. host disease"
0.853690803050995	"rs706779"	"IL2RA"	"Vitiligo"
0.853646099567413	"rs30376"	"ERAP1"	"psoriasis"
0.853621900081635	"rs763361"	"CD226"	"autoimmune thyroid disease"
0.853608429431915	"rs7090504"	"IL2RA"	"Hashimoto's thyroiditis"
0.853380799293518	"rs12677663"	"SBSPON"	"Crohn's disease"
0.85331404209137	"rs2075302"	"FAP"	"autoimmune disease"
0.853272676467896	"rs17293632"	"SMAD3"	"inflammatory bowel disease"
0.853272676467896	"rs17293632"	"SMAD3"	"Crohn's disease"
0.853263258934021	"rs702814"	"JAZF1"	"systemic lupus erythematosus"
0.853113830089569	"rs4795067"	"NOS2"	"psoriasis"
0.852928161621094	"rs17786733"	"TPO"	"Hashimoto's thyroiditis"
0.852768778800964	"rs11209026"	"C1orf141"	"ulcerative colitis"
0.852691948413849	"rs11852059"	"GNG2"	"multiple sclerosis"
0.852684080600739	"rs7024686"	"GLIS3"	"type 1 diabetes mellitus"
0.852508842945099	"rs12343737"	"TNC"	"allergic rhinitis"
0.852357804775238	"rs11740487"	"SLIT3"	"ulcerative colitis"
